[2025-06-01 17:22:26,753][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:17:04,872][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:17:04,873][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:17:04,873][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:17:05,989][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:17:06,224][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:17:08,311][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:17:54,188][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:17:54,193][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:17:54,200][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:17:54,200][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:17:54,200][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:17:54,210][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:17:54,210][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x76e33d6760d0>
[2025-06-03 23:17:54,210][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:17:54,210][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:17:54,210][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id, ISIN, currency, principal_amount_issued, coupon_rate_type, coupon_rate, coupon_frequency, issue_date, maturity_date, trustee_agent, call_provisions, put_provisions, governing_law, default_interest_rate, denomination, listing_venue",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-03 23:17:54,211][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-03 23:17:54,211][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:17:54,212][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:17:54,212][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:17:55,006][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:17:55,248][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:17:57,544][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:18:22,694][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:18:22,698][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:18:22,699][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:18:22,705][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:18:22,705][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:18:22,705][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:18:22,714][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:18:22,714][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7b947b95a0d0>
[2025-06-03 23:18:22,714][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:18:22,714][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:18:22,715][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id, ISIN, currency, principal_amount_issued, coupon_rate_type, coupon_rate, coupon_frequency, issue_date, maturity_date, trustee_agent, call_provisions, put_provisions, governing_law, default_interest_rate, denomination, listing_venue",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-03 23:18:22,715][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-03 23:18:22,715][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:18:22,716][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:18:22,716][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:18:23,645][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:18:23,932][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:18:26,839][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:22:04,617][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:22:04,621][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:22:04,621][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:22:04,622][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:22:04,629][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:22:04,629][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:22:04,629][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:22:04,638][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:22:04,638][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x730a928ae0d0>
[2025-06-03 23:22:04,638][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:22:04,638][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:22:04,639][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id, ISIN, currency, principal_amount_issued, coupon_rate_type, coupon_rate, coupon_frequency, issue_date, maturity_date, trustee_agent, call_provisions, put_provisions, governing_law, default_interest_rate, denomination, listing_venue",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-03 23:22:04,639][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-03 23:22:04,639][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:22:04,640][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:22:04,640][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:22:05,637][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:22:05,916][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:22:08,819][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:22:57,369][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:22:57,375][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:22:57,376][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:22:57,377][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:22:57,384][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:22:57,384][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:22:57,384][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:22:57,392][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:22:57,393][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7a32b4d5a0d0>
[2025-06-03 23:22:57,393][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:22:57,393][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:22:57,393][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id, ISIN, currency, principal_amount_issued, coupon_rate_type, coupon_rate, coupon_frequency, issue_date, maturity_date, trustee_agent, call_provisions, put_provisions, governing_law, default_interest_rate, denomination, listing_venue",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-03 23:22:57,393][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-03 23:22:57,394][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:22:57,395][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:22:57,395][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:22:58,340][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:22:58,590][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:23:00,899][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:29:58,496][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:29:58,500][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:29:58,507][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:29:58,507][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:29:58,507][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:29:58,516][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:29:58,517][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7927ae4ae0d0>
[2025-06-03 23:29:58,517][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:29:58,517][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:29:58,517][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
  "query": "security_id, ISIN, currency, principal_amount_issued, coupon_rate_type, coupon_rate, coupon_frequency, issue_date, maturity_date, trustee_agent, call_provisions, put_provisions, governing_law, default_interest_rate, denomination, listing_venue",
  "queries": null,
  "k": 5,
  "n_clusters": 10
}
[2025-06-03 23:29:58,517][INFO][MCPVectorOps] [vector_ops] Using vector_store_type=text for security_id=MN0LNDB68390
[2025-06-03 23:29:58,518][DEBUG][MCPVectorOps] Loaded FAISS index for MN0LNDB68390 at /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index. Index dimension (index.d): 768, Total vectors (index.ntotal): 164
[2025-06-03 23:29:58,518][INFO][MCPVectorOps] Successfully loaded 'text' FAISS index for MN0LNDB68390 from /home/me/CascadeProjects/Alpy/otcmn_tool_test_output/current/secondary_board_B/MN0LNDB68390/vector_store_txt/MN0LNDB68390_faiss.index with dimension 768.
[2025-06-03 23:29:58,518][INFO][MCPVectorOps] [vector_ops] Loaded vector store directory for type=text, security_id=MN0LNDB68390
[2025-06-03 23:29:59,616][DEBUG][MCPVectorOps] Starting new HTTPS connection (1): oauth2.googleapis.com:443
[2025-06-03 23:29:59,871][DEBUG][MCPVectorOps] https://oauth2.googleapis.com:443 "POST /token HTTP/1.1" 200 None
[2025-06-03 23:30:03,682][DEBUG][MCPVectorOps] Response sent
[2025-06-03 23:30:29,839][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:30:29,843][DEBUG][MCPVectorOps] Initializing server 'MCPVectorOpsServer'
[2025-06-03 23:30:29,843][DEBUG][MCPVectorOps] Registering handler for ListToolsRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for CallToolRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for ListResourcesRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for ReadResourceRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for PromptListRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for GetPromptRequest
[2025-06-03 23:30:29,844][DEBUG][MCPVectorOps] Registering handler for ListResourceTemplatesRequest
[2025-06-03 23:30:29,850][INFO][MCPVectorOps] Starting MCP Vector Ops server
[2025-06-03 23:30:29,850][DEBUG][MCPVectorOps] Creating MCPVectorOpsServer instance
[2025-06-03 23:30:29,850][DEBUG][MCPVectorOps] Using selector: EpollSelector
[2025-06-03 23:30:29,858][DEBUG][MCPVectorOps] Received message: root=InitializedNotification(method='notifications/initialized', params=None, jsonrpc='2.0')
[2025-06-03 23:30:29,859][DEBUG][MCPVectorOps] Received message: <mcp.shared.session.RequestResponder object at 0x7772748ee0d0>
[2025-06-03 23:30:29,859][INFO][MCPVectorOps] Processing request of type CallToolRequest
[2025-06-03 23:30:29,859][DEBUG][MCPVectorOps] Dispatching request of type CallToolRequest
[2025-06-03 23:30:29,859][DEBUG][MCPVectorOps] Received vector_ops request: {
  "operation": "search_similar",
  "security_id": "MN0LNDB68390",
  "vector_store_type": "text",
